order_id,order_date,region,category,customer_segment,is_returning_customer,quantity,unit_price,revenue,is_returned
1200,2025-09-18,East,Electronics,SMB,False,3,235.91,707.73,False
1219,2025-09-19,South,Apparel,Enterprise,True,4,380.78,1256.574,False
1383,2025-09-19,East,Apparel,Enterprise,False,1,146.46,80.55300000000001,False
620,2025-09-19,North,Office Supplies,SMB,False,4,361.02,1444.08,False
1440,2025-09-19,East,Apparel,Enterprise,False,2,361.08,595.782,True
1306,2025-09-19,East,Office Supplies,Mid-Market,True,3,321.14,963.42,False
315,2025-09-19,South,Toys,Mid-Market,False,8,64.37,514.96,False
1750,2025-09-19,West,Office Supplies,SMB,False,7,290.32,2032.24,False
1165,2025-09-19,East,Toys,SMB,False,2,97.49,194.98,False
1610,2025-09-20,West,Electronics,SMB,True,4,427.01,1708.04,False
195,2025-09-20,North,Office Supplies,Enterprise,False,3,281.55,774.2625,False
1667,2025-09-20,South,Toys,Enterprise,False,4,194.18,640.794,False
1814,2025-09-20,East,Electronics,Mid-Market,False,2,487.59,975.18,False
1619,2025-09-20,East,Toys,SMB,False,1,416.02,416.02,False
955,2025-09-20,North,Electronics,SMB,True,8,437.35,3498.8,False
1388,2025-09-21,South,Toys,Enterprise,False,1,149.32,164.252,False
1481,2025-09-21,West,Apparel,Mid-Market,False,3,201.75,605.25,False
927,2025-09-21,West,Toys,Enterprise,True,2,202.06,444.53200000000004,False
1524,2025-09-21,South,Office Supplies,SMB,False,8,178.03,1424.24,False
1711,2025-09-21,West,Office Supplies,SMB,False,8,488.51,3908.08,False
308,2025-09-21,South,Apparel,Enterprise,True,3,250.27,688.2425,False
712,2025-09-21,West,Office Supplies,Enterprise,True,2,77.24,127.44600000000001,False
1073,2025-09-21,North,Apparel,Enterprise,False,2,14.02,30.844,False
241,2025-09-21,West,Electronics,Enterprise,True,2,347.84,765.248,False
290,2025-09-21,North,Furniture,SMB,False,9,176.15,1585.35,False
41,2025-09-21,South,Office Supplies,Enterprise,False,1,453.28,249.304,False
396,2025-09-21,East,Office Supplies,SMB,True,7,197.6,1383.2,False
1697,2025-09-21,East,Office Supplies,SMB,True,1,350.8,350.8,False
1891,2025-09-21,South,Office Supplies,SMB,True,5,241.54,1207.7,False
946,2025-09-21,West,Toys,SMB,True,2,457.46,914.92,False
432,2025-09-22,East,Apparel,Enterprise,False,5,107.19,530.5905,False
774,2025-09-22,East,Apparel,Enterprise,True,1,155.29,170.81900000000002,False
1576,2025-09-22,West,Electronics,SMB,False,2,165.9,331.8,False
38,2025-09-22,South,Toys,Enterprise,True,1,33.23,18.2765,False
1478,2025-09-23,East,Toys,SMB,False,6,118.43,710.58,False
1932,2025-09-23,North,Apparel,SMB,True,8,290.65,2325.2,False
1086,2025-09-23,South,Furniture,SMB,True,6,417.11,2502.66,False
1773,2025-09-23,South,Furniture,SMB,False,8,284.38,2275.04,False
1803,2025-09-23,East,Toys,Mid-Market,False,9,171.34,1542.06,False
930,2025-09-23,East,Apparel,Enterprise,False,4,281.29,928.2570000000001,True
1134,2025-09-23,North,Toys,SMB,False,1,280.23,280.23,False
1029,2025-09-24,East,Toys,Enterprise,False,4,473.03,1560.999,False
1189,2025-09-24,North,Toys,SMB,True,1,158.91,158.91,False
785,2025-09-24,East,Furniture,Mid-Market,False,2,33.92,67.84,False
1352,2025-09-24,West,Office Supplies,Mid-Market,False,9,292.12,2629.08,False
192,2025-09-24,East,Toys,SMB,False,8,156.68,1253.44,False
1805,2025-09-24,North,Office Supplies,Mid-Market,False,5,191.88,959.4,False
558,2025-09-24,South,Apparel,SMB,True,4,360.57,1442.28,False
867,2025-09-24,West,Furniture,Enterprise,True,3,378.94,1042.085,False
1574,2025-09-24,East,Office Supplies,Mid-Market,True,3,428.73,1286.19,False
418,2025-09-25,North,Electronics,Mid-Market,False,9,476.04,4284.36,False
384,2025-09-25,North,Toys,Mid-Market,True,4,352.6,1410.4,False
1958,2025-09-25,East,Apparel,Mid-Market,False,5,328.55,1642.75,False
1081,2025-09-25,South,Furniture,SMB,False,6,60.77,364.62,False
1017,2025-09-25,North,Furniture,SMB,True,5,92.62,463.1,False
84,2025-09-25,East,Office Supplies,Mid-Market,True,8,176.52,1412.16,False
591,2025-09-25,South,Office Supplies,Enterprise,True,2,311.81,685.9820000000001,True
1445,2025-09-25,South,Furniture,SMB,False,8,68.02,544.16,False
150,2025-09-25,North,Office Supplies,SMB,False,5,442.74,2213.7,False
1552,2025-09-26,South,Furniture,SMB,True,2,241.94,483.88,False
318,2025-09-26,North,Electronics,SMB,True,5,102.19,510.95,False
1227,2025-09-26,East,Apparel,Enterprise,True,4,221.1,851.2350000000001,False
1975,2025-09-26,South,Electronics,Mid-Market,False,8,200.17,1601.36,True
1184,2025-09-26,East,Office Supplies,Enterprise,True,5,17.65,87.3675,False
1937,2025-09-26,East,Apparel,Enterprise,False,2,216.59,476.49800000000005,False
1690,2025-09-26,South,Office Supplies,SMB,True,4,451.72,1806.88,False
1122,2025-09-26,North,Electronics,SMB,False,9,476.22,4285.98,False
1778,2025-09-27,West,Furniture,SMB,True,9,443.36,3990.24,False
787,2025-09-27,East,Office Supplies,Mid-Market,False,9,395.28,3557.52,False
1275,2025-09-27,North,Electronics,Enterprise,True,2,458.6,1008.9200000000002,False
1475,2025-09-27,South,Apparel,SMB,False,6,258.61,1551.66,False
55,2025-09-27,East,Electronics,SMB,True,1,148.36,148.36,False
1091,2025-09-27,East,Furniture,Enterprise,True,3,181.5,499.12500000000006,False
1314,2025-09-28,West,Apparel,Enterprise,True,4,394.3,1301.1900000000003,False
56,2025-09-28,West,Furniture,SMB,False,3,154.84,464.52,False
305,2025-09-28,West,Apparel,Enterprise,False,1,267.05,146.87750000000003,False
1943,2025-09-28,North,Apparel,SMB,True,5,204.49,1022.45,False
2,2025-09-28,West,Electronics,Mid-Market,False,3,491.71,1475.13,True
25,2025-09-28,South,Furniture,SMB,True,2,434.73,869.46,False
1586,2025-09-28,North,Apparel,Enterprise,False,5,114.47,503.66800000000006,False
1594,2025-09-28,East,Toys,Enterprise,False,2,395.29,652.2284999999999,False
1293,2025-09-28,South,Electronics,Mid-Market,False,6,316.69,1900.14,False
1629,2025-09-28,South,Toys,Enterprise,False,2,158.34,348.348,False
523,2025-09-29,North,Electronics,Enterprise,False,5,84.11,416.34450000000004,False
341,2025-09-29,North,Electronics,SMB,False,2,481.12,962.24,False
1131,2025-09-29,East,Toys,Enterprise,False,4,376.55,1449.7175,False
1736,2025-09-29,South,Toys,Enterprise,True,2,184.21,303.9465,False
617,2025-09-30,South,Apparel,SMB,True,3,394.95,1184.85,False
693,2025-09-30,East,Toys,Mid-Market,False,1,138.03,138.03,False
1334,2025-09-30,North,Electronics,Enterprise,True,1,454.38,499.81800000000004,True
1100,2025-09-30,South,Apparel,Mid-Market,True,4,458.91,1835.64,False
1822,2025-09-30,South,Apparel,SMB,True,8,442.48,3539.84,False
1944,2025-09-30,North,Apparel,SMB,False,5,412.55,2062.75,True
773,2025-09-30,West,Electronics,SMB,False,7,405.22,2836.54,False
422,2025-09-30,South,Apparel,Enterprise,False,4,376.59,1242.747,True
278,2025-09-30,West,Furniture,SMB,True,3,292.49,877.47,False
